phase_connected,final_sigma_P_ns,final_sigma_Pdot_1e-15,total_telescope_time_s,num_epochs,population_type
True,0.00013439755595769803,6.613094642060278e-05,240.0,4,young
True,0.00665121330924781,0.002866802115471436,300.0,5,young
True,0.21255260303344597,0.014544854290117008,360.0,6,young
True,0.025286553635817093,0.017922889881890572,240.0,4,young
True,0.051995856980010524,0.010800206329235219,300.0,5,young
True,4.37430640677906,0.7659912584783228,240.0,4,young
True,5.06006719129287,0.4788773758786199,300.0,5,young
True,1.4437566168451996,0.11637734241300514,240.0,4,young
True,5.44161947531043,0.21701758452724243,300.0,5,young
True,0.006084282316169439,0.000232254468903047,240.0,4,young
True,0.00017027282710661124,0.000670594838729362,240.0,4,young
True,0.3681413373558682,0.02728808557199611,1822.5,6,young
True,0.000533491109225082,0.0006460832850408093,240.0,4,young
True,0.007579635188155085,0.0010865741132368206,240.0,4,young
True,1.1477443539233143e-06,3.1187500215566065e-06,240.0,4,young
True,0.5073254536069473,0.04436294435161296,810.0,6,young
True,0.019887086965073436,0.016784874345697875,240.0,4,young
True,0.0002946181345784396,0.0012553139930265443,240.0,4,young
True,0.008211033250330322,0.002880704414508108,240.0,4,young
True,0.0023151989142050884,0.001613814063348749,240.0,4,young
True,7.480715859861745e-05,0.0005081502734343956,240.0,4,young
False,19.884319718867253,47.65788890763449,180.0,3,young
True,2.5222390247678246,0.09789615641494331,360.0,6,young
True,0.05374663920275062,0.03654877211662724,240.0,4,young
True,0.009335732820966627,0.007628067221492144,300.0,5,young
True,4.5957093647375316e-05,4.62315809482329e-05,240.0,4,young
True,0.0010812780735005056,0.000557305347222605,240.0,4,young
False,39.64686913143839,132.2827724420572,911.25,3,young
True,2.1468928223063728e-05,6.631938881771921e-06,240.0,4,young
True,0.00016193235946158967,7.983277916993294e-05,240.0,4,young
True,0.001001314410881356,5.939417516840417e-05,240.0,4,young
True,0.011097832360016041,0.0017799899288968707,240.0,4,young
True,0.01196063347936242,0.0012765389853784418,300.0,5,young
True,0.0015440517787759039,0.0030681489183635494,240.0,4,young
True,0.001781538844562613,0.015929912966570328,180.0,3,young
True,0.00342039127865081,0.0006969478770706401,240.0,4,young
True,8.13850824818707e-05,6.940989200709715e-05,240.0,4,young
True,0.0005409368092376166,0.0017692830244373278,240.0,4,young
True,0.810206005319288,0.12705853470687933,240.0,4,young
True,0.8724992476966468,0.2553124591444056,240.0,4,young
True,0.019970224394509184,0.005158927376309212,300.0,5,young
True,0.032092937938752335,0.008791971689919643,240.0,4,young
True,7.88159027611474e-05,5.557818980228909e-05,240.0,4,young
True,0.0012107667987791126,0.0002555455535763689,240.0,4,young
True,0.005485445370934016,0.009655067501190912,240.0,4,young
True,3.4648147959611326,0.22334688110444315,240.0,4,young
True,0.000787763536330224,0.00016253313753881123,300.0,5,young
True,2.1181356076868495e-07,4.358906145252735e-06,240.0,4,young
True,0.0005842551564289455,0.000918554438678464,240.0,4,young
True,0.005516756423013359,0.0020851221257255897,300.0,5,young
True,0.005566793411569027,0.0003366275307395063,240.0,4,young
True,0.008020915540309813,0.0015520689280497572,300.0,5,young
True,0.06972112448398712,0.014777616861358705,240.0,4,young
True,0.0009723690840807725,0.0003149638521999594,300.0,5,young
True,0.007270153873663533,0.0003590220180101685,240.0,4,young
True,1.3430648539050497e-05,1.2301720824442798e-05,240.0,4,young
True,0.0012085912579261856,0.003197632534124681,240.0,4,young
True,0.0014507617299166116,0.000386259144390668,240.0,4,young
True,0.000620260805664094,0.00035740467810353027,240.0,4,young
True,0.0016593920706747855,0.0004869553596193654,300.0,5,young
True,1.98690442710244,0.312474700721494,240.0,4,young
True,6.282210844283005e-05,0.0003070100137029007,300.0,5,young
True,0.1689711309332369,0.007656527907559924,300.0,5,young
True,0.004231314421345575,0.030461119393023147,180.0,3,young
True,0.014236288910191944,0.0015944460449560922,300.0,5,young
True,5.014981113407377e-05,0.00014480664472374353,240.0,4,young
True,0.02311858445711619,0.018977741350917822,240.0,4,young
True,0.5108500564029287,0.07584098894701317,240.0,4,young
True,0.4742067001773447,0.049872549342106866,240.0,4,young
True,0.06120220621573493,0.022051075386197126,240.0,4,young
True,0.00015707687689075765,0.0005558991586786,240.0,4,young
True,0.00023843752420791892,0.0006162819152341887,240.0,4,young
True,3.584155981418236,0.12492646558933898,360.0,6,young
True,7.700533271929966,1.2386497046143012,240.0,4,young
True,0.5307856361722393,0.0866921936566524,240.0,4,young
True,0.053526881263077336,0.010037034742657205,300.0,5,young
True,0.010928781317297872,0.0016670702984832953,300.0,5,young
True,0.062361255834806326,0.0028103785917902007,300.0,5,young
True,0.017633555707898877,0.0030456039670576124,300.0,5,young
False,343.2356156135151,568.5267357206709,405.0,3,young
True,0.00010189083513791876,7.526305902672376e-05,240.0,4,young
True,0.11612571589184792,0.017966125542628664,240.0,4,young
True,0.25673358625304027,0.04817610790110935,240.0,4,young
True,0.18411518496099918,0.049943945087119294,240.0,4,young
True,0.012594598325170436,0.0012396155238051981,240.0,4,young
True,0.001368703945170871,0.0006152271666269718,240.0,4,young
True,0.00022365771234407318,0.0003587940355492632,240.0,4,young
True,1.245794477996755,0.08800649466468177,240.0,4,young
True,228.55263347400555,9.069682871241055,240.0,4,young
True,0.044025472368569504,0.015250808809691844,240.0,4,young
True,0.04461470396867482,0.014221035528608802,300.0,5,young
True,5.22117441520555e-05,4.901928493218225e-05,240.0,4,young
True,6.8000366419304985,0.11891279295117099,360.0,6,young
True,0.0023005842392034275,0.0004251441310318706,300.0,5,young
True,0.0006962267565600505,0.00010444434884339928,240.0,4,young
True,0.006421899112906828,0.0008932062263268576,300.0,5,young
True,0.042099930554964374,0.002552314165695657,300.0,5,young
True,0.0003186112786200449,0.0010131781373434053,240.0,4,young
True,0.0020552494447095998,0.0009673022345631363,240.0,4,young
True,0.0008862395932407721,0.0019108997017870505,240.0,4,young
True,0.07014066950739244,0.03658636100558559,240.0,4,young
True,0.0007946990910217622,0.0006189612908569722,240.0,4,young
True,9.814208288785576e-07,1.6224088156145826e-06,240.0,4,young
True,1.0372522296255719e-05,5.383722955736402e-06,240.0,4,young
True,0.1583975806339242,0.017936967552076567,240.0,4,young
True,0.013188477871266754,0.002698071472665405,300.0,5,young
True,0.004203562007933289,0.002611064824774948,240.0,4,young
True,6.329102789130122,0.05948232011341364,300.0,5,young
True,0.11213675391405513,0.06795862926209355,240.0,4,young
True,0.03625119417126273,0.005451290233056446,300.0,5,young
True,0.16318196959523654,0.05771655971855424,240.0,4,young
True,0.015463117982493842,0.001977632886517916,240.0,4,young
True,0.18997929310763037,0.012435326571106239,300.0,5,young
True,0.015565928735859132,0.004507445825755254,300.0,5,young
True,0.383709111272246,0.023912128502823444,300.0,5,young
True,0.016994217124111016,0.00279196916162529,240.0,4,young
True,1.8198438989506893,0.32684581913372673,240.0,4,young
True,9.075391219537433e-06,2.5871421570823393e-06,240.0,4,young
True,4.190455236797845e-05,3.400749401513522e-05,300.0,5,young
True,0.029082659944058797,0.02562100064952375,240.0,4,young
True,0.013063397602240883,0.006488953580400189,240.0,4,young
True,0.0003119515687476357,0.00041878097013562775,240.0,4,young
True,0.0021452665820520436,0.0009584739308503756,300.0,5,young
True,0.00193371145598469,0.00041591684968428404,240.0,4,young
True,0.0007154855261327679,0.0006112867481311138,300.0,5,young
True,0.01210203659413682,0.0027715295067484596,240.0,4,young
True,0.014975774423724018,0.004529587573553631,300.0,5,young
True,0.00032801935799902775,0.0005982076837743408,240.0,4,young
True,0.021320881875518553,0.0012883911206122926,240.0,4,young
True,0.11364154602049026,0.05072625472387429,240.0,4,young
True,0.00019355702580829253,9.379258643529549e-05,240.0,4,young
True,0.00022163345518256446,0.0003423288387112536,240.0,4,young
True,0.04254693215316435,0.004259127844582139,300.0,5,young
True,0.0018812894723784443,0.00028271420096403745,240.0,4,young
True,0.024515671880356336,0.003992503657518839,810.0,6,young
True,0.00046994472246244124,0.0009185486173567325,240.0,4,young
True,0.08538402097298578,0.005693830455099098,240.0,4,young
False,111.8705358380411,258.25552363990363,607.5,3,young
True,0.016927018212794038,0.01567835744119475,240.0,4,young
True,0.07704389445875034,0.00852498410642589,300.0,5,young
True,0.00018810274257112291,3.64023392790063e-05,240.0,4,young
True,0.0029317664195049513,0.006493315107338835,240.0,4,young
True,0.09923256884085833,0.012273731198890416,240.0,4,young
True,0.5657793573079715,0.014698354500462358,300.0,5,young
True,0.022244088784471865,0.0027887933794535705,300.0,5,young
True,50.246779716953796,3.395662140857628,240.0,4,young
True,5.3336419318479865e-06,2.7534980318537773e-05,240.0,4,young
True,4.434211051995658e-05,2.0216001739836883e-05,240.0,4,young
True,0.00011645776873844982,0.00025920455784157943,240.0,4,young
False,5.652711295469583,2.061679045788411,7560.0,6,young
True,0.0561157014299621,0.0019934678386737638,240.0,4,young
True,0.0030103743373864314,0.0018691436956554046,240.0,4,young
True,1.6281301928169656,0.0907877698687626,300.0,5,young
True,0.17110045572701846,0.037545407736070825,300.0,5,young
True,0.11326727432402522,0.005675144243522894,300.0,5,young
True,0.00016806823347939316,0.0001073549600099058,240.0,4,young
True,0.0019356546206198524,0.00039532394064567436,240.0,4,young
True,0.3382329158903596,0.14434401900886432,240.0,4,young
True,0.0001988960456162149,2.2711592792998682e-05,240.0,4,young
True,9.759141442559248e-05,3.576447487397326e-05,240.0,4,young
True,0.37698538899791406,0.13766107867764946,240.0,4,young
True,0.0038941803385273573,0.004055960916055704,240.0,4,young
True,0.011922713884776311,0.017085694227061056,240.0,4,young
True,0.22355693240706892,0.018749028133280256,6150.9375,6,young
True,0.01819333790239281,0.00336457223116433,300.0,5,young
True,0.0012749155768300867,0.0038951627611371357,240.0,4,young
True,6.343876853676543e-05,0.0001142537405391851,240.0,4,young
True,0.5558955782454394,0.006971688378331336,240.0,4,young
True,0.11981267707542731,0.06623186252937435,240.0,4,young
True,0.0002463497634686247,0.0002760587740773499,240.0,4,young
True,15.195234781012559,0.6458080499487321,540.0,6,young
True,0.14337497895674586,0.013838060556158995,240.0,4,young
True,0.003001611903960423,0.001638752252603727,300.0,5,young
True,9.051569917499986e-07,1.5931125423155598e-06,240.0,4,young
True,0.00042518398349350884,0.00019334655522444626,300.0,5,young
True,0.003698384014681233,0.0009796066424510282,240.0,4,young
True,0.14743571173843312,0.029463041050983522,240.0,4,young
True,0.042284215529813825,0.008637598855997112,240.0,4,young
True,0.08592516800765101,0.0035972068285047704,300.0,5,young
True,0.00524998038081246,0.0032101559394330614,240.0,4,young
True,0.16287604945707357,0.016388493137338842,240.0,4,young
True,0.4623839255780812,0.026893437021007802,240.0,4,young
True,0.0007267375368243764,0.0007552289583370545,240.0,4,young
True,0.0007718170463235763,0.0005382259577857781,240.0,4,young
True,0.0010054580939746287,0.0019395171324623909,240.0,4,young
True,0.0030849609228152637,0.0026156634136386336,240.0,4,young
True,0.019346041703144145,0.0017025728507097557,240.0,4,young
False,102025.59830647794,24766.03914923368,270.0,3,young
True,0.03077064955665318,0.01053772920014927,240.0,4,young
True,0.40195891286257546,0.061460181921963175,240.0,4,young
True,0.04566109665571804,0.029788573615226254,240.0,4,young
True,0.0001544750448705844,0.00010559052817653931,240.0,4,young
True,0.07422490144413037,0.05130562102229501,240.0,4,young
True,0.0012000957574533854,0.0019681897390364527,240.0,4,young
True,0.2002923655725707,0.021226067096589588,8820.0,7,young
True,0.014909828339392726,0.005386265298691095,300.0,5,young
True,0.0033240668190840286,0.0010162667842663737,240.0,4,young
True,0.6896791265904372,0.01388920833743377,300.0,5,young
True,0.0011461644865759573,0.0003637355523346451,240.0,4,young
True,0.05389042792954955,0.005673594457734905,360.0,6,young
True,0.002895737105773166,0.0006815672330508153,240.0,4,young
True,2.1011335404794535e-06,1.878751931239635e-06,240.0,4,young
True,0.0006124363660610042,0.00019309570454571344,300.0,5,young
False,17.52249709912622,73.63486215036474,180.0,3,young
True,1.291322492702561,0.15259667256574447,240.0,4,young
True,0.0004293588174027728,0.0007969789183377118,240.0,4,young
False,13.690781640720486,30.384507997676824,180.0,3,young
True,1.1505417237920401,0.3368731882261116,240.0,4,young
True,0.33189321788187665,0.10124084231674564,240.0,4,young
False,43.64053872339631,73.76220886399973,5040.0,4,young
True,0.5077956263740965,0.07577108556361913,300.0,5,young
True,4.5940874478192343e-05,8.801007273730968e-05,240.0,4,young
True,0.30614209505996576,0.06775269334017493,300.0,5,young
True,0.00040196485715434397,0.00047120933281773235,240.0,4,young
True,0.019699535286335505,0.02171584831192394,240.0,4,young
True,0.03119822349436315,0.00803744509548723,300.0,5,young
True,1.1064923068987946,0.2251679163425479,240.0,4,young
True,0.0009440623922491906,0.0002551663343655226,240.0,4,young
True,0.1066234035706804,0.00881202333161178,300.0,5,young
False,53.04372439853594,76.6263155306077,180.0,3,young
True,0.0006642634058052542,0.0004862303061974387,240.0,4,young
True,2.0075412959942556,0.044115849874482325,300.0,5,young
True,3.580040553883746e-05,2.8077527811568027e-05,240.0,4,young
True,0.00067094072501288,0.00023603026473114066,300.0,5,young
True,0.0004578788431408812,0.0001551148909285759,300.0,5,young
True,0.0049206379071450165,0.0005957334602116189,300.0,5,young
True,0.011673243709288735,0.002803067129654935,240.0,4,young
True,0.0008218834486155302,0.0006533348346090574,240.0,4,young
True,30.406326618842964,1.1147777729106392,1215.0,6,young
True,0.26944241728500645,0.020250336686377303,240.0,4,young
True,0.48742309316963456,0.04808497320276792,300.0,5,young
True,316.60219089804906,3.029634588621224,945.0,7,young
True,0.13382083613050147,0.0800841894504123,240.0,4,young
True,0.00022402307839896558,0.0007792910318568664,240.0,4,young
True,0.01201699693198135,0.0030449243160953097,810.0,6,young
True,0.004690263601559961,0.0002993130298120812,240.0,4,young
True,0.00026623979628254905,0.00013242891482728099,240.0,4,young
True,1.7527413260365854,0.1560263307782529,240.0,4,young
True,0.023596116477989478,0.002991631336652051,360.0,6,young
True,0.2990128088796385,0.08912928089732848,300.0,5,young
True,0.011113450410280619,0.05834366103664264,180.0,3,young
True,0.009008482987981617,0.0032409793920510272,240.0,4,young
True,0.011694598301646715,0.006245249092338012,240.0,4,young
True,6.219956136278391e-05,0.00032382834296872424,240.0,4,young
True,0.010373632706428194,0.002953535723071496,240.0,4,young
True,0.00021814583098357597,3.4757614116737016e-05,240.0,4,young
True,0.024898121785763633,0.0021614381024345434,240.0,4,young
True,1.91897573570822e-05,0.00013989575643219007,240.0,4,young
True,0.04040154870418847,0.018223081505988302,240.0,4,young
True,0.0771447139076031,0.005102471342134013,300.0,5,young
True,0.045875118725239,0.03198726110213257,240.0,4,young
True,0.00012267874553364118,8.317518330635176e-05,240.0,4,young
False,1.6919201707928333,0.49156348359945157,3417.1875,5,young
True,0.07315522083982061,0.011236859158041013,300.0,5,young
True,0.01109971484478103,0.003929766635990525,240.0,4,young
True,0.005985894800873949,0.0014139608138197,300.0,5,young
True,0.0015278261661194183,0.0019676959783830454,240.0,4,young
True,0.0176813395076554,0.010375787617477575,240.0,4,young
True,0.1821684770583921,0.004160659226212635,240.0,4,young
True,0.7668614302705289,0.11620485274936246,240.0,4,young
True,0.011017226253312291,0.05884157666689412,180.0,3,young
True,8.053055557460004,0.4011953154113925,240.0,4,young
True,0.012174981794334844,0.00789867027933359,240.0,4,young
True,0.006745013133160671,0.001188376833792274,240.0,4,young
True,0.004110597813838937,0.002090906834922316,240.0,4,young
True,7.38533953809948e-05,3.824723823799901e-05,240.0,4,young
True,8.66871632803565e-05,6.076541185925752e-05,240.0,4,young
True,0.04771739357917859,0.00570447593204684,300.0,5,young
True,10.417549956759933,0.6689487279830915,240.0,4,young
True,4.072301342805034e-05,8.479074969426178e-06,240.0,4,young
True,0.043933275457601645,0.0035835692461794145,240.0,4,young
True,0.6649168469325867,0.19388770559122862,240.0,4,young
True,0.000703712459640768,6.249826063398969e-05,240.0,4,young
True,0.008039813050834756,0.0009208621741360594,240.0,4,young
True,0.00020240103337770734,0.0002300707469627214,240.0,4,young
True,0.0004306324495313602,0.00020007798172026175,300.0,5,young
True,0.2063806741865741,0.032047935243105355,300.0,5,young
True,3.4118071969417026e-05,8.828193778972095e-05,240.0,4,young
True,0.0005018939968703907,4.6120016356893256e-05,240.0,4,young
True,0.05001360323370895,0.0010044997874502433,240.0,4,young
True,0.004754573289713153,0.00123427384689372,300.0,5,young
True,6.062499487184086e-05,0.00017414691246792248,240.0,4,young
True,3.200631081154164e-05,4.5914117342613044e-05,300.0,5,young
False,7.677914271424687,44.205544125303895,180.0,3,young
True,0.041973733643067446,0.0069457373439577854,240.0,4,young
False,191.7191610444366,394.0657294542043,3075.46875,3,young
True,0.00011821046020594717,0.00014815540339956627,240.0,4,young
True,0.0010004496153064558,0.0005507689470315867,810.0,6,young
True,6.129599520274295e-06,1.1511094596088003e-05,360.0,6,young
True,5.4029011749709963e-05,3.6018792822456076e-05,240.0,4,young
True,0.04890121448374989,0.003575358755039176,300.0,5,young
True,0.00031219208235819273,0.00024143901552270744,240.0,4,young
True,4.018624129108872e-06,1.637598000921601e-05,240.0,4,young
True,0.1272496538650007,0.00914937802426153,300.0,5,young
True,0.00010744179092549935,9.21408573026693e-05,240.0,4,young
True,0.08336832714961857,0.009671917373269947,240.0,4,young
False,1.943238763801784,5.526745743022724,180.0,3,young
True,0.12533733325344004,0.05605937384791322,240.0,4,young
True,0.02614423597970356,0.001687773345123337,300.0,5,young
True,0.0007798938082948987,5.413733621657451e-05,240.0,4,young
True,0.8737321498228269,0.05004091931398699,540.0,6,young
True,4.3100322964606655e-05,1.604939156181635e-05,240.0,4,young
True,0.02198700151583503,0.018469259172909893,240.0,4,young
True,0.10610778442008824,0.032986581777473885,240.0,4,young
True,0.1901425825074142,0.013892741445066761,300.0,5,young
True,9.273127238438118e-05,2.490206347970784e-05,240.0,4,young
True,0.11359298568126329,0.020288387531503735,300.0,5,young
True,6.592692910349647e-05,0.0001810503800991717,240.0,4,young
True,0.01683387330637722,0.006572233535561018,240.0,4,young
True,2.0977671745509445,0.5051927429443852,240.0,4,young
True,0.00028952003061031727,0.00010877778747482632,240.0,4,young
False,40.096554212554565,3.4901771698850936,300.0,5,young
True,0.049269930578652955,0.027963933684636094,240.0,4,young
True,0.004378400834971083,0.0014001276464757175,240.0,4,young
False,79.19703607989324,211.2152319143654,405.0,3,young
True,2.71802038493574e-05,3.9176716258565736e-05,360.0,6,young
True,0.012767378670732046,0.0018658810871194046,240.0,4,young
True,0.0032563338811178446,0.0005895407006366686,240.0,4,young
True,0.0006364774929522675,0.00032546583363292223,240.0,4,young
True,0.0038059728369325327,0.0006829921405369471,240.0,4,young
True,0.0020190696625209084,0.0002763713495121135,240.0,4,young
True,0.007258947322126122,0.0021607637590395235,300.0,5,young
True,0.00015971608349621026,1.9787188694723382e-05,240.0,4,young
True,0.0005445329929496093,0.0003067641964630686,240.0,4,young
True,0.0009440372766711959,0.0029897477640659286,240.0,4,young
True,1.3568068605596941e-06,5.719581274323179e-06,240.0,4,young
True,0.027967492704543104,0.009755693229973514,240.0,4,young
True,0.000658064390250244,0.0012985149192910551,240.0,4,young
True,0.15402014104063882,0.021363882108047235,240.0,4,young
True,0.0006562626397195081,0.0011792792033318011,240.0,4,young
True,0.05412865710567809,0.02528171923523913,240.0,4,young
True,0.01941528679239164,0.02094681545926573,240.0,4,young
True,0.05704101575359953,0.018485950868688608,240.0,4,young
True,0.00033881579358721527,3.447241695599732e-05,240.0,4,young
True,0.0524165003999369,0.00357800838016079,300.0,5,young
True,0.003026221450771093,0.0009696109014468309,240.0,4,young
True,3.3570095666754862,0.38697855389125213,300.0,5,young
True,1.4708581634557394e-05,9.837384120804018e-06,240.0,4,young
True,6.998548226098981e-05,4.658042828637065e-05,240.0,4,young
True,0.00014110137200124508,6.72266595987746e-05,300.0,5,young
True,0.007544820069577004,0.005889442541920825,240.0,4,young
True,8.322126797020208e-05,7.94712291917382e-06,240.0,4,young
True,0.010545089366614468,0.002952584827938895,240.0,4,young
True,0.0006021604622008956,0.00012843357608013532,300.0,5,young
True,0.541544706532007,0.15212575018686553,240.0,4,young
True,0.007568484227462095,0.005737946570486407,240.0,4,young
True,0.0004085316425341546,0.0003880499906512342,240.0,4,young
True,0.20666437716187797,0.06338143011417112,240.0,4,young
True,0.00044487145908863826,0.00018052001197377146,240.0,4,young
True,0.000771571323749024,0.0004971131848101704,240.0,4,young
True,0.04730186259292863,0.0034676581500552683,300.0,5,young
True,0.014459446385442835,0.0015917283420077916,300.0,5,young
True,0.0017883071844881932,0.00035125766321143136,300.0,5,young
True,3.29575219273901e-06,1.611796181137341e-06,240.0,4,young
True,2.1166908558780024,0.25892754881035646,300.0,5,young
True,2.0464567562988963e-05,6.0475944931569465e-06,240.0,4,young
True,0.5671093442760783,0.1834085327251609,240.0,4,young
True,0.00017013853231951964,0.00023320293339018148,240.0,4,young
True,0.012153126190909483,0.002140717298585928,360.0,6,young
True,2.169427198167095,0.4319723491798556,240.0,4,young
True,0.025546052644371868,0.009300168647174452,240.0,4,young
True,0.0032593344014281577,0.003366176330780095,300.0,5,young
True,0.013536245669115052,0.018136825343472628,240.0,4,young
True,1.4682669789554437,0.1490902068773918,300.0,5,young
True,0.14204540318155373,0.02828846844211519,300.0,5,young
True,0.0022325594880235502,0.0022490673346317346,240.0,4,young
True,6.554151749301141e-06,0.00011528058220066902,240.0,4,young
True,0.15042976299595012,0.06880999446748028,240.0,4,young
True,0.00066956773153108,0.0009818579049680487,240.0,4,young
True,1.2479801424433672,0.0767540701432033,300.0,5,young
True,0.0165581088690071,0.003424607746970092,240.0,4,young
True,9.897204910472889,0.6286966768127026,240.0,4,young
True,0.11921155012380973,0.018845645089103077,240.0,4,young
True,6.578616736553548e-05,3.152435555223913e-05,300.0,5,young
True,9.173753099369029e-07,1.9501697869883717e-06,240.0,4,young
True,0.0029170944870079785,0.0006798809255025163,300.0,5,young
True,0.0001926417686351807,0.00017563965008536025,240.0,4,young
True,0.02035973549462218,0.010949397849326126,240.0,4,young
True,1.6489941652675337,0.4365559555102925,240.0,4,young
True,0.006566248405077797,0.0017954671399793632,540.0,6,young
True,2.9803162436720503e-05,0.00014852054365137188,240.0,4,young
True,0.010743853523769728,0.006652407813951615,300.0,5,young
True,0.0021867347662672862,0.0007352666177244514,300.0,5,young
True,0.005733531760591013,0.004984326796491576,240.0,4,young
True,0.08177099553023943,0.003923948839118556,300.0,5,young
True,0.0004725457287505125,0.000467650880730196,240.0,4,young
True,0.010234896057801713,0.003146188050250285,300.0,5,young
True,0.013476573499809928,0.004253183764616355,240.0,4,young
True,0.00015327903696941191,0.00012350822253889683,240.0,4,young
True,0.1728156640840301,0.03846685314185059,240.0,4,young
True,0.5979869472168652,0.031341293671796534,360.0,6,young
True,0.00019882237430888616,2.1718542217046593e-05,240.0,4,young
True,0.2011395502187336,0.10096531289050631,240.0,4,young
True,0.014336771998099128,0.0018455441573462577,240.0,4,young
True,7.10205890460805,0.09000171753412038,300.0,5,young
True,0.0253832397335742,0.018548624957792734,300.0,5,young
True,0.05897594307966211,0.04195269763398324,240.0,4,young
True,0.4205203739254269,0.16810302018195647,240.0,4,young
True,0.030551429611252266,0.005558452096343584,4100.625,6,young
True,0.004474695078598871,0.005007837897956423,300.0,5,young
True,4.322052091103575,0.23268417682297382,1215.0,6,young
True,0.03513262208470754,0.004772451104855315,300.0,5,young
True,6.809135551301674e-06,1.5009581062114221e-05,240.0,4,young
True,1.3736983074170008,0.06387420573272062,300.0,5,young
True,0.02198932681998181,0.0015684057632299002,300.0,5,young
True,0.006517969398610118,0.0072924233959394055,240.0,4,young
True,2.090750688463221e-06,2.986032513077971e-06,240.0,4,young
True,0.1181570429854711,0.007428181908909271,300.0,5,young
True,0.007847064132272737,0.0006285332217847994,240.0,4,young
True,6.989019941220215e-05,6.634772537560751e-05,300.0,5,young
True,0.0033470441095051185,0.0005293260352960766,300.0,5,young
True,2.6909205585096187e-05,6.258217294967595e-05,240.0,4,young
True,0.00019468380184992608,0.0008378567256944946,240.0,4,young
True,0.015143488864417798,0.001346772492781828,300.0,5,young
True,0.011437738910341637,0.003149902336231085,240.0,4,young
True,0.002349661737889622,0.0015652186103992556,240.0,4,young
True,0.003585096293823282,0.0005313819880899466,300.0,5,young
False,3998.201087788075,701.4879179183022,180.0,3,young
True,0.00022596042214137975,0.000728968961902652,240.0,4,young
True,0.0014159418538413624,0.00034890495896828605,300.0,5,young
True,0.0001310542673792812,0.00016497187052228853,300.0,5,young
True,0.0011400811895337717,0.0015657249947670846,240.0,4,young
True,6.312281615786555e-06,4.6429622352309294e-05,240.0,4,young
True,1.8045156636355136e-05,2.383487237014449e-05,240.0,4,young
True,9.512308725681659e-05,0.00013987551586032472,240.0,4,young
True,69.90172747875378,1.6450529347636087,240.0,4,young
True,0.0002468558119963625,9.550041079969536e-05,300.0,5,young
True,0.0015909018033136513,0.0002556628627626471,300.0,5,young
True,0.006763914283904289,0.00685899286167607,240.0,4,young
True,0.0010823917782200162,0.00028135890603648396,300.0,5,young
True,0.024696219696483362,0.003716374350614201,810.0,6,young
True,0.1786227545299914,0.09019662455583684,240.0,4,young
True,1.7179972727132367,0.1652978647408024,300.0,5,young
True,5.740825493434132e-06,6.492735813714119e-06,300.0,5,young
True,0.00044617672938886745,0.0002674622951782552,4100.625,6,young
True,0.042593289093762525,0.02945710537474396,240.0,4,young
True,0.030452300697529893,0.0047366271311981185,300.0,5,young
True,0.000481592170213743,0.001473902140676913,240.0,4,young
True,0.02347488715291754,0.002398789704258573,300.0,5,young
True,0.0012834730770741457,0.0011009195555376052,300.0,5,young
True,1.6637428028523683e-05,0.00012135514414887637,240.0,4,young
True,0.00051089221060569,0.0010452230445928852,240.0,4,young
True,0.011316349504173083,0.006225171437672757,240.0,4,young
True,0.008285827182357357,0.0015134101200071886,300.0,5,young
True,2.0732028935169142e-05,0.0002043380125762485,240.0,4,young
True,0.45184418097261475,0.017490717857245014,360.0,6,young
True,0.0001925285541172209,0.00028623556746332267,240.0,4,young
True,0.8478038220220371,0.0511807527774813,300.0,5,young
True,0.03381328153167117,0.017385517510148312,240.0,4,young
True,1.4079470581947818e-05,3.841925981958557e-05,240.0,4,young
True,0.0051580753027453225,0.004108574553661731,240.0,4,young
True,0.017815915970799755,0.007736841528282294,240.0,4,young
True,0.11403036629386412,0.02847830834923379,240.0,4,young
True,0.0006371505693331377,0.0004502535499344445,240.0,4,young
True,1.8537808301092463e-05,4.781223292551673e-05,240.0,4,young
True,0.0160498064461123,0.0032772954052067696,300.0,5,young
True,4.121435642053385e-05,2.3840832039338952e-05,240.0,4,young
True,0.18524157876692668,0.0736554808193763,240.0,4,young
True,4.2388037739225375e-06,3.4213035552600834e-05,240.0,4,young
True,0.0068600613373219176,0.0005712071252925633,240.0,4,young
True,0.004059736631437897,0.0005471898668239,300.0,5,young
True,0.010799691116114011,0.004212700092222528,240.0,4,young
True,0.0007082737405700371,0.0014385035202347518,240.0,4,young
True,0.008667939694929863,0.0036768132739953886,300.0,5,young
True,0.07692587626150195,0.010089425680672079,240.0,4,young
True,3.2247843030120863e-06,2.547954758386662e-06,240.0,4,young
True,0.11189813909184441,0.028649502823882428,300.0,5,young
True,4.251044403156958,0.7400646177042599,240.0,4,young
True,8.309145133986957e-05,0.00031008311269673406,240.0,4,young
True,0.0033481802106377946,0.0005668023754286975,240.0,4,young
True,2.714341955702084,0.07250577702540066,300.0,5,young
True,0.010751825385716068,0.004535203901521329,240.0,4,young
True,0.09626280562079476,0.013598016455910843,300.0,5,young
True,0.06880811628032273,0.004858109964727184,240.0,4,young
False,0.7553579094039014,1.2577619487906635,240.0,4,young
True,0.00010728254406156213,0.00018436108896959346,240.0,4,young
True,0.3059048521571701,0.03613243806618192,240.0,4,young
True,0.028599935200511784,0.012824706168560854,300.0,5,young
