mass_1_source,mass_2_source,a_1,a_2,final_mass_source,final_spin,redshift,cos_tilt_1,cos_tilt_2,chi_eff,chi_p,cos_theta_jn,phi_jl,log_likelihood
176.5191235453142,46.30631483547724,0.9315670269202428,0.9154528416962944,216.40909377169376,0.8644662412998914,0.31071054399668613,0.337523846295787,0.5195925171067818,0.34793330904942693,0.8768998586397575,0.6405332607064567,0.3814966236141801,245.46769359850214
164.58586871718887,56.96393404157502,0.9182663930201734,0.4839245416018245,212.9107338632459,0.8441941140017706,0.4094865716478728,0.42373922835075134,0.6772086036671967,0.37332176902348674,0.8317512152224882,0.9429890893356051,4.933979312623355,245.49085403733875
141.7312072545747,72.36873992047374,0.8657804545660015,0.5123489568982835,206.7657909819522,0.5797841660850779,0.23317073605807576,-0.571326470279914,0.9310615885925224,-0.16620482456445665,0.7105658379307412,-0.10417102479504804,1.5318450753252828,245.58375020810706
127.50285055285866,58.562619045747155,0.8936805534951023,0.3248192751645677,178.55226716830944,0.7865739371554422,0.6629720076918266,0.14328407808012433,0.8975181162946624,0.17950452878017198,0.8844592016928762,0.9300370428736204,5.765072532385393,245.61048521670057
118.32555255794095,76.43197966951688,0.898067746386862,0.8995668374356096,185.19409386164028,0.8313223885642976,0.5301865239266451,0.17481541666143044,0.3350768948702773,0.2136763909773149,0.884238602234022,0.6702825971666819,2.8524757604441677,245.65489279791888
165.81413653490944,68.30461288748829,0.9797646338089208,0.1587195042012242,224.63887643394006,0.8426562152450767,0.35247485882282287,0.31197041867769854,0.7375628429111003,0.2506354977354271,0.9308663596930413,0.8955186652611449,0.9574902211130631,245.68706246328912
160.48669094487383,57.59203581320106,0.8757813317814693,0.6886641663353092,210.86069875116192,0.7989296904068356,0.41653645371998255,0.28568104246493264,-0.7726123049079253,0.043607229037184475,0.839282932922821,-0.7396131713368251,5.142373176676681,245.69641157479907
149.53014420799715,72.18852154897884,0.9660936509940816,0.9199797803002902,210.11555500093812,0.912417846138413,0.4578870504518033,0.6138253631129127,-0.11743189686942114,0.36476136251694313,0.762674752424832,0.7572651308248683,0.2910241746656551,245.71026784667254
130.91162961514397,50.333673134266725,0.9130585480548951,0.3367752414224333,174.34271329076427,0.8166677081598642,0.7279789563876854,0.38240821053784846,-0.8332044767168817,0.17426926224830802,0.843660149920551,-0.9958737516309211,0.4564795190363265,245.77731737444654
122.28844389012389,51.790684279728715,0.9492136327684638,0.43327003366945355,165.2977051634976,0.8947550699096997,0.8611642545979321,0.6222084465829125,0.09854109316299267,0.42759762622966213,0.7430934241152931,0.8828729814799788,5.64606141522,245.83606730985701
139.60456167556836,46.996784057395196,0.9385511018688482,0.696079418844485,177.94860880451174,0.8973560738468146,0.7942508662655159,0.6478335849207417,0.7940299243381538,0.5940929631185465,0.7149712312063233,0.8910404564606611,0.3205720462864851,245.85092781501712
166.41832570945843,56.616144655479445,0.8353655838037537,0.5515524926442891,213.77523613587985,0.8489391659177338,0.4042021614040711,0.5615945715636919,0.9866873143469869,0.4881936871063222,0.6911919725683082,0.8796843316462754,6.151599336629505,245.8614594753789
182.99979159372734,65.28632773415501,0.9243018765246833,0.5413981535929885,239.84460143134245,0.8093466488178986,0.18066593775265463,0.2166361651692024,0.4404974822876414,0.2102942658902659,0.9023519363756984,0.9019148514158448,3.209243338616224,245.94254744136094
147.10959868171875,57.816185496664275,0.9151893982910273,0.11488754486142568,196.1164756415598,0.8540615228329366,0.5140331317151432,0.4862944640110284,0.37309914761469987,0.33158156311999776,0.799687916219685,0.924803011471307,5.291375181940497,245.98309964594603
138.9354237410783,71.4929371452977,0.9580497766307902,0.23567428856607175,201.66792930136674,0.7736070518554593,0.4024537547983418,0.06491731672023938,0.8692535043431427,0.11066495870345051,0.9560289107977404,0.9257873087257931,3.6175875691835713,245.99053329554602
144.69080334524398,56.21070315541303,0.8781798102711734,0.3052890581156286,193.0952894152202,0.8208858965044986,0.5822668971036111,0.3218832557050688,0.7800079078572622,0.2702084470715506,0.8314425248435201,0.8657283776079674,0.6544569054330144,245.99403984332764
164.37792436604605,65.06422547137,0.9406011376794269,0.418943742638649,217.8944284998308,0.902798702954085,0.3918259745235399,0.6794835575048047,0.45511071942385023,0.5119514232781902,0.6901103403380093,0.5784585817828591,0.07817867815697481,246.02792210163838
124.47333341592795,51.24840728106078,0.9606859051882457,0.044785502430858694,168.62774041029334,0.8377964586218946,0.7591322949923563,0.339705013035959,-0.7853262366995841,0.22091392915594593,0.9035558669801997,-0.9645732534791288,1.3112616966336696,246.12165316410488
176.86275332008526,51.46549767215249,0.9442789653268749,0.16675328196602193,220.09112118887975,0.8870834482176911,0.4209045146623769,0.5653484384846472,-0.6796280192329092,0.3879721001396851,0.7788905769598133,0.9332755798757872,5.996884705521326,246.13552243348653
